YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.1,23.1,,,19.4,27.2,1413,,65 or older,,,,,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,24,24,,,20.1,28.3,1173,,,Some college or technical school,,,,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Education,Some college or technical school,EDU,EDUCOTEC
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.5,21.5,,,15.8,28.6,488,,,,,"$50,000 - $74,999",,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Income,"$50,000 - $74,999",INC,INC5075
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19,19,,,14.6,24.3,830,,55 - 64,,,,,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,29.8,29.8,,,21.1,40.2,324,,,Less than high school,,,,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Education,Less than high school,EDU,EDUHS
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25,25,,,19,32.3,406,,35 - 44,,,,,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Age (years),35 - 44,AGEYR,AGEYR3544
2011,2011,AR,Arkansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.9,19.9,,,15,26,289,,25 - 34,,,,,"(34.74865012400045, -92.27449074299966)",PA,PA1,Q047,VALUE,5,Age (years),25 - 34,AGEYR,AGEYR2534
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.1,27.1,,,20.3,35.1,434,,,,,"$25,000 - $34,999",,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,37.7,37.7,,,23.9,53.7,84,,,,,,Non-Hispanic Black,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.3,27.3,,,20.3,35.7,548,,,,,"$35,000 - $49,999",,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.5,25.5,,,20.2,31.6,588,,45 - 54,,,,,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,28.8,28.8,,,24,34.1,986,,,High school graduate,,,,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.2,25.2,,,19,32.5,514,,,,,,Hispanic,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,58.1,58.1,,,53.7,62.4,1423,,65 or older,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,43,43,,,33.8,52.8,443,,,,,"Less than $15,000",,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Income,"Less than $15,000",INC,INCLESS15
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,49.1,49.1,,,43.5,54.7,985,,,High school graduate,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.1,22.1,,,19.8,24.6,2899,,,,,,Non-Hispanic White,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q047,VALUE,4,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,54.8,54.8,,,49.9,59.5,1155,,,Some college or technical school,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Education,Some college or technical school,EDU,EDUCOTEC
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,59.2,59.2,,,55,63.3,1295,,,College graduate,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Education,College graduate,EDU,EDUCOGRAD
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,48.9,48.9,,,39.7,58.3,224,,18 - 24,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Age (years),18 - 24,AGEYR,AGEYR1824
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,56.7,56.7,,,48.8,64.3,343,,25 - 34,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Age (years),25 - 34,AGEYR,AGEYR2534
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.4,29.4,,,24,35.6,583,,45 - 54,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q046,VALUE,4,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,54.2,54.2,,,49.8,58.5,1558,,,,Male,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Gender,Male,GEN,MALE
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,49.8,49.8,,,46.1,53.5,2219,,,,Female,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Gender,Female,GEN,FEMALE
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,38.4,38.4,,,29.6,48.2,329,,,Less than high school,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Education,Less than high school,EDU,EDUHS
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,51.4,51.4,,,44.2,58.6,482,,,,,"$50,000 - $74,999",,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Income,"$50,000 - $74,999",INC,INC5075
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,61.3,61.3,,,55.7,66.7,742,,,,,"$75,000 or greater",,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Income,"$75,000 or greater",INC,INC75PLUS
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,47.9,47.9,,,40.3,55.6,491,,,,,Data not reported,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Income,Data not reported,INC,INCNR
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,56,56,,,53,59,2811,,,,,,Non-Hispanic White,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,37.5,37.5,,,23.8,53.4,82,,,,,,Non-Hispanic Black,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,45.8,45.8,,,38.5,53.3,516,,,,,,Hispanic,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,52.1,52.1,,,39.8,64.1,157,,,,,,American Indian/Alaska Native,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,32.7,32.7,,,17.5,52.6,55,,,,,,2 or more races,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Race/Ethnicity,Other,RACE,RACEOTH
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,42.9,42.9,,,35.9,50.2,641,,,,,"$15,000 - $24,999",,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Income,"$15,000 - $24,999",INC,INC1525
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,52.4,52.4,,,44.1,60.6,435,,,,,"$25,000 - $34,999",,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,58.6,58.6,,,51.1,65.7,543,,,,,"$35,000 - $49,999",,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,51.9,51.9,,,49.1,54.8,3777,Total,,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Total,Total,OVR,OVERALL
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,50.5,50.5,,,42.7,58.4,390,,35 - 44,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,45,45,,,38.7,51.6,581,,45 - 54,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,50.3,50.3,,,44.1,56.5,816,,55 - 64,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q043,VALUE,4,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,22,22,,,19.7,24.5,3724,Total,,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Total,Total,OVR,OVERALL
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,23.9,23.9,,,20.4,27.7,1535,,,,Male,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Gender,Male,GEN,MALE
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,20.3,20.3,,,17.3,23.6,2189,,,,Female,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Gender,Female,GEN,FEMALE
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,17.5,17.5,,,10.6,27.7,325,,,Less than high school,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Education,Less than high school,EDU,EDUHS
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,17.6,17.6,,,13.6,22.4,972,,,High school graduate,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,22.9,22.9,,,19.1,27.3,1131,,,Some college or technical school,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Education,Some college or technical school,EDU,EDUCOTEC
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.7,26.7,,,22,31.9,831,,55 - 64,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q046,VALUE,4,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,27.9,27.9,,,24.4,31.8,1284,,,College graduate,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Education,College graduate,EDU,EDUCOGRAD
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,28,28,,,20.7,36.7,216,,18 - 24,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Age (years),18 - 24,AGEYR,AGEYR1824
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,30.7,30.7,,,23.5,39,337,,25 - 34,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Age (years),25 - 34,AGEYR,AGEYR2534
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,17.7,17.7,,,12.6,24.1,386,,35 - 44,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,21.2,21.2,,,16.3,27,574,,45 - 54,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,18.7,18.7,,,14.9,23.3,804,,55 - 64,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,17.6,17.6,,,14.6,20.9,1407,,65 or older,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,8.7,8.7,,,5.7,13,437,,,,,"Less than $15,000",,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Income,"Less than $15,000",INC,INCLESS15
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,17.5,17.5,,,12.6,23.8,635,,,,,"$15,000 - $24,999",,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Income,"$15,000 - $24,999",INC,INC1525
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,17.7,17.7,,,12.1,25.2,423,,,,,"$25,000 - $34,999",,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,30.9,30.9,,,23.3,39.7,538,,,,,"$35,000 - $49,999",,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,18.8,18.8,,,14.3,24.3,480,,,,,"$50,000 - $74,999",,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,VALUE,4,Income,"$50,000 - $74,999",INC,INC5075
