YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,12.8,12.8,,,11.5,14.3,4721,,,,Female,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Gender,Female,GEN,FEMALE
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,7.7,7.7,,,5.4,10.7,1111,,,Less than high school,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Education,Less than high school,EDU,EDUHS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,13.2,13.2,,,11.2,15.6,2307,,,High school graduate,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Education,High school graduate,EDU,EDUHSGRAD
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,16.3,16.3,,,13.9,19,1905,,,Some college or technical school,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Education,Some college or technical school,EDU,EDUCOTEC
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,22.6,22.6,,,19.9,25.4,1810,,,College graduate,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Education,College graduate,EDU,EDUCOGRAD
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,27.2,27.2,,,21.9,33.4,351,,18 - 24,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Age (years),18 - 24,AGEYR,AGEYR1824
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,16.3,16.3,,,13.1,20,608,,25 - 34,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Age (years),25 - 34,AGEYR,AGEYR2534
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,17,17,,,14,20.4,851,,35 - 44,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Age (years),35 - 44,AGEYR,AGEYR3544
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,12.4,12.4,,,10.2,15,1274,,45 - 54,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Age (years),45 - 54,AGEYR,AGEYR4554
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,9.5,9.5,,,7.8,11.6,1653,,55 - 64,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Age (years),55 - 64,AGEYR,AGEYR5564
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,10.7,10.7,,,9.2,12.4,2408,,65 or older,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Age (years),65 or older,AGEYR,AGEYR65PLUS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,11.1,11.1,,,8.5,14.3,1055,,,,,"Less than $15,000",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Income,"Less than $15,000",INC,INCLESS15
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,10.9,10.9,,,8.5,13.9,1339,,,,,"$15,000 - $24,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,12,12,,,8.9,16.1,740,,,,,"$25,000 - $34,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,16.5,16.5,,,13.2,20.3,846,,,,,"$35,000 - $49,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,16.4,16.4,,,13.2,20.2,784,,,,,"$50,000 - $74,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,21.2,21.2,,,18,24.7,1131,,,,,"$75,000 or greater",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,15.6,15.6,,,12.4,19.4,1250,,,,,Data not reported,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Income,Data not reported,INC,INCNR
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,14.3,14.3,,,12.9,15.9,4938,,,,,,Non-Hispanic White,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,16.3,16.3,,,13.8,19.1,1851,,,,,,Non-Hispanic Black,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,13,13,,,5.1,29.4,106,,,,,,Hispanic,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,15.3,15.3,,,6.3,32.7,63,,,,,,American Indian/Alaska Native,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,23.2,23.2,,,11.3,41.6,54,,,,,,2 or more races,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q044,VALUE,1,Race/Ethnicity,Other,RACE,RACEOTH
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,23.9,23.9,,,22.5,25.4,7152,Total,,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Total,Total,OVR,OVERALL
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,25.3,25.3,,,23,27.7,2429,,,,Male,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Gender,Male,GEN,MALE
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,22.7,22.7,,,21,24.5,4723,,,,Female,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Gender,Female,GEN,FEMALE
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,19.9,19.9,,,16.6,23.7,1111,,,Less than high school,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Education,Less than high school,EDU,EDUHS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,22.6,22.6,,,20.3,25.1,2307,,,High school graduate,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Education,High school graduate,EDU,EDUHSGRAD
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,25.5,25.5,,,22.8,28.5,1916,,,Some college or technical school,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Education,Some college or technical school,EDU,EDUCOTEC
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,27.3,27.3,,,24.7,30.1,1805,,,College graduate,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Education,College graduate,EDU,EDUCOGRAD
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,25.8,25.8,,,20.5,31.9,352,,18 - 24,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Age (years),18 - 24,AGEYR,AGEYR1824
2012,2012,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.4,27.4,,,27,27.7,257190,,,,Female,,,,OWS,OWS1,Q036,VALUE,59,Gender,Female,GEN,FEMALE
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,20.9,20.9,,,17.1,25.2,609,,25 - 34,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Age (years),25 - 34,AGEYR,AGEYR2534
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,22.8,22.8,,,19.4,26.6,854,,35 - 44,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Age (years),35 - 44,AGEYR,AGEYR3544
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,22.1,22.1,,,19.2,25.2,1275,,45 - 54,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Age (years),45 - 54,AGEYR,AGEYR4554
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,23.5,23.5,,,20.9,26.3,1649,,55 - 64,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Age (years),55 - 64,AGEYR,AGEYR5564
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,28.7,28.7,,,26.5,31,2413,,65 or older,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Age (years),65 or older,AGEYR,AGEYR65PLUS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,22.3,22.3,,,18.6,26.4,1054,,,,,"Less than $15,000",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Income,"Less than $15,000",INC,INCLESS15
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,19.6,19.6,,,16.9,22.7,1338,,,,,"$15,000 - $24,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,25,25,,,20.6,29.9,742,,,,,"$25,000 - $34,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,28.3,28.3,,,24.2,32.7,847,,,,,"$35,000 - $49,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,23.2,23.2,,,19.7,27.2,780,,,,,"$50,000 - $74,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,28.5,28.5,,,25.1,32.3,1132,,,,,"$75,000 or greater",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,22,22,,,18.4,25.9,1259,,,,,Data not reported,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Income,Data not reported,INC,INCNR
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,24.4,24.4,,,22.8,26.2,4942,,,,,,Non-Hispanic White,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,22,22,,,19.3,25,1853,,,,,,Non-Hispanic Black,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,24.4,24.4,,,13,40.9,106,,,,,,Hispanic,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,23.4,23.4,,,12.3,39.9,64,,,,,,American Indian/Alaska Native,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,29.1,29.1,,,14.7,49.4,55,,,,,,2 or more races,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q045,VALUE,1,Race/Ethnicity,Other,RACE,RACEOTH
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,23.4,23.4,,,19.1,28.2,757,,,,,"$25,000 - $34,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,24.7,24.7,,,23.3,26.2,7415,Total,,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Total,Total,OVR,OVERALL
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.1,30.1,,,27.7,32.7,2513,,,,Male,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Gender,Male,GEN,MALE
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,19.8,19.8,,,18.2,21.5,4902,,,,Female,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Gender,Female,GEN,FEMALE
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,18.8,18.8,,,15.4,22.8,1165,,,Less than high school,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Education,Less than high school,EDU,EDUHS
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,22.9,22.9,,,20.4,25.7,2417,,,High school graduate,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Education,High school graduate,EDU,EDUHSGRAD
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,41.6,41.6,,,35.6,47.9,365,,18 - 24,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Age (years),18 - 24,AGEYR,AGEYR1824
